i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:cuboid_0;pos:-89.5,10069,0;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_1;pos:-89.5,10069,100000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_2;pos:-89.5,10069,104000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_3;pos:-89.5,10069,108000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_4;pos:-89.5,10069,112000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_5;pos:-89.5,10069,116000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_6;pos:-89.5,10069,12000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_7;pos:-89.5,10069,120000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_8;pos:-89.5,10069,124000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_9;pos:-89.5,10069,128000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_10;pos:-89.5,10069,132000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_11;pos:-89.5,10069,136000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_12;pos:-89.5,10069,140000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_13;pos:-89.5,10069,144000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_14;pos:-89.5,10069,148000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_15;pos:-89.5,10069,152000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_16;pos:-89.5,10069,156000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_17;pos:-89.5,10069,16000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_18;pos:-89.5,10069,160000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_19;pos:-89.5,10069,164000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_20;pos:-89.5,10069,168000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_21;pos:-89.5,10069,172000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_22;pos:-89.5,10069,176000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_23;pos:-89.5,10069,180000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_24;pos:-89.5,10069,184000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_25;pos:-89.5,10069,188000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_26;pos:-89.5,10069,192000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_27;pos:-89.5,10069,196000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_28;pos:-89.5,10069,20000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_29;pos:-89.5,10069,200000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_30;pos:-89.5,10069,24000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_31;pos:-89.5,10069,28000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_32;pos:-89.5,10069,32000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_33;pos:-89.5,10069,36000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_34;pos:-89.5,10069,4000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_35;pos:-89.5,10069,40000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_36;pos:-89.5,10069,44000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_37;pos:-89.5,10069,48000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_38;pos:-89.5,10069,52000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_39;pos:-89.5,10069,56000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_40;pos:-89.5,10069,60000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_41;pos:-89.5,10069,64000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_42;pos:-89.5,10069,68000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_43;pos:-89.5,10069,72000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_44;pos:-89.5,10069,76000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_45;pos:-89.5,10069,8000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_46;pos:-89.5,10069,80000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_47;pos:-89.5,10069,84000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_48;pos:-89.5,10069,88000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_49;pos:-89.5,10069,92000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_50;pos:-89.5,10069,96000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_51;pos:89.5,10069,0;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_52;pos:89.5,10069,100000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_53;pos:89.5,10069,104000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_54;pos:89.5,10069,108000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_55;pos:89.5,10069,112000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_56;pos:89.5,10069,116000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_57;pos:89.5,10069,12000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_58;pos:89.5,10069,120000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_59;pos:89.5,10069,124000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_60;pos:89.5,10069,128000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_61;pos:89.5,10069,132000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_62;pos:89.5,10069,136000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_63;pos:89.5,10069,140000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_64;pos:89.5,10069,144000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_65;pos:89.5,10069,148000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_66;pos:89.5,10069,152000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_67;pos:89.5,10069,156000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_68;pos:89.5,10069,16000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_69;pos:89.5,10069,160000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_70;pos:89.5,10069,164000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_71;pos:89.5,10069,168000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_72;pos:89.5,10069,172000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_73;pos:89.5,10069,176000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_74;pos:89.5,10069,180000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_75;pos:89.5,10069,184000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_76;pos:89.5,10069,188000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_77;pos:89.5,10069,192000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_78;pos:89.5,10069,196000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_79;pos:89.5,10069,20000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_80;pos:89.5,10069,200000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_81;pos:89.5,10069,24000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_82;pos:89.5,10069,28000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_83;pos:89.5,10069,32000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_84;pos:89.5,10069,36000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_85;pos:89.5,10069,4000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_86;pos:89.5,10069,40000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_87;pos:89.5,10069,44000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_88;pos:89.5,10069,48000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_89;pos:89.5,10069,52000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_90;pos:89.5,10069,56000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_91;pos:89.5,10069,60000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_92;pos:89.5,10069,64000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_93;pos:89.5,10069,68000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_94;pos:89.5,10069,72000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_95;pos:89.5,10069,76000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_96;pos:89.5,10069,8000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_97;pos:89.5,10069,80000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_98;pos:89.5,10069,84000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_99;pos:89.5,10069,88000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_100;pos:89.5,10069,92000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_101;pos:89.5,10069,96000;m:cuboid;scl:0.1,0.2,400;t:metal1;til:0.2,2.5;;
i:cuboid_102;pos:-89.5,10064,0;m:cuboid;scl:0.1,0.4,400;t:metal1;til:0.2,2.5;;
i:cuboid_103;pos:-89.5,10064,100000;m:cuboid;scl:0.1,0.4,400;t:metal1;til:0.2,2.5;;
i:cuboid_104;pos:-89.5,10064,104000;m:cuboid;scl:0.1,0.4,400;t:metal1;til:0.2,2.5;;
i:cuboid_105;pos:-89.5,10064,108000;m:cuboid;scl:0.1,0.4,400;t:metal1;til:0.2,2.5;;
