i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:pillar1_1;pos:-14.12952,-0.2236129,-76.37852;rot:0,184.1567,0;m:pillar1;scl:0.5,0.5,0.5;clr:139,139,139,255;;
i:cuboid_9;pos:-2.079818,-9.975306,-69.3828;rot:0,163.9848,0;m:cuboid;scl:300,2,300;t:grass1;til:100,100;clr:78,81,78,255;;
i:church1_53;pos:75.38204,9.758141,26.79753;rot:0,334.4123,0;m:church1;scl:0.5,0.5,0.5;clr:139,139,139,255;;
i:pillar1_54;pos:64.44151,-0.08230607,-96.38079;rot:0,142.6557,0;m:pillar1;scl:0.5,0.5,0.5;clr:139,139,139,255;;
i:pillar1_55;pos:-55.04106,0.255366,54.50536;rot:0,160.1536,0;m:pillar1;scl:0.5,0.5,0.5;clr:139,139,139,255;;
i:field2_56;pos:-57.67789,-0.4260961,-60.92123;rot:0,95.49372,0;m:field2;scl:0.12,0.12,0.12;clr:255,113,14,255;;
i:field2_57;pos:-62.94669,-0.4566451,-65.923;rot:0,171.9933,0;m:field2;scl:0.12,0.12,0.12;clr:255,113,14,255;;
i:field2_58;pos:-57.68912,-0.8566442,-67.40376;rot:0,171.9933,0;m:field2;scl:0.12,0.12,0.12;clr:255,113,14,255;;
i:field2_59;pos:-51.18131,-0.6566451,-66.28648;rot:0,171.9933,0;m:field2;scl:0.12,0.12,0.12;clr:255,113,14,255;;
i:field2_60;pos:-56.25665,-0.936645,-71.84464;rot:0,171.9933,0;m:field2;scl:0.12,0.12,0.12;clr:255,113,14,255;;
i:field2_61;pos:-59.03508,-0.7593762,-93.09128;rot:0,73.99294,0;m:field2;scl:0.12,0.12,0.12;clr:255,113,14,255;;
i:field2_62;pos:-53.12992,-0.6793761,-96.89016;rot:0,73.99294,0;m:field2;scl:0.12,0.12,0.12;clr:255,113,14,255;;
i:field2_63;pos:-53.50121,-0.4793761,-88.2163;rot:0,73.99294,0;m:field2;scl:0.12,0.12,0.12;clr:255,113,14,255;;
i:field2_64;pos:-42.62775,-0.7367661,-86.74616;rot:0,31.7429,0;m:field2;scl:0.12,0.12,0.12;clr:255,113,14,255;;
i:field2_65;pos:-46.20829,-0.6009536,-100.1463;rot:0,31.7429,0;m:field2;scl:0.12,0.12,0.12;clr:255,113,14,255;;
i:field2_66;pos:-41.43864,-0.8709515,-94.92245;rot:0,341.2423,0;m:field2;scl:0.12,0.12,0.12;clr:255,113,14,255;;
i:field2_67;pos:-21.11196,-0.8779396,-71.50183;rot:0,204.2403,0;m:field2;scl:0.12,0.12,0.12;clr:255,113,14,255;;
i:field2_68;pos:-26.90468,-0.5579396,-69.46073;rot:0,204.2403,0;m:field2;scl:0.12,0.12,0.12;clr:255,113,14,255;;
i:field2_69;pos:-23.56679,-0.7579396,-77.24616;rot:0,204.2403,0;m:field2;scl:0.12,0.12,0.12;clr:255,113,14,255;;
i:field2_70;pos:-28.88913,-0.3579396,-75.32939;rot:0,204.2403,0;m:field2;scl:0.12,0.12,0.12;clr:255,113,14,255;;
i:field2_71;pos:-21.98994,-0.2385716,-82.03244;rot:0,205.4903,0;m:field2;scl:0.12,0.12,0.12;clr:255,113,14,255;;
i:field2_72;pos:-27.96469,-0.5185719,-81.83081;rot:0,205.4903,0;m:field2;scl:0.12,0.12,0.12;clr:255,113,14,255;;
i:field2_73;pos:-32.6481,-0.5776791,-95.41897;rot:0,205.7403,0;m:field2;scl:0.12,0.12,0.12;clr:255,113,14,255;;
i:field2_74;pos:-37.32729,-0.8576789,-88.82175;rot:0,205.7403,0;m:field2;scl:0.12,0.12,0.12;clr:255,113,14,255;;
i:field2_75;pos:-62.67289,-0.5239556,-80.52296;rot:0,104.2395,0;m:field2;scl:0.12,0.12,0.12;clr:255,113,14,255;;
i:field2_76;pos:-39.67364,-1.071725,-59.97278;rot:0,150.7392,0;m:field2;scl:0.12,0.12,0.12;clr:255,113,14,255;;
i:field2_77;pos:-31.60475,-0.751727,-55.22471;rot:0,150.7392,0;m:field2;scl:0.12,0.12,0.12;clr:255,113,14,255;;
i:field2_78;pos:-27.44574,-0.7276024,-50.26215;rot:0,153.2391,0;m:field2;scl:0.12,0.12,0.12;clr:255,113,14,255;;
i:field2_79;pos:-6.364487,-0.4476019,-62.15713;rot:0,153.2391,0;m:field2;scl:0.12,0.12,0.12;clr:255,113,14,255;;
i:field2_80;pos:-2.045472,-0.4996138,-65.86977;rot:0,160.7388,0;m:field2;scl:0.12,0.12,0.12;clr:255,113,14,255;;
i:field2_81;pos:3.88039,-0.4974701,-64.06231;rot:0,155.9888,0;m:field2;scl:0.12,0.12,0.12;clr:255,113,14,255;;
i:field2_82;pos:9.313854,-0.42249,-76.17757;rot:0,186.9884,0;m:field2;scl:0.12,0.12,0.12;clr:255,113,14,255;;
i:field2_83;pos:13.95506,-0.3824899,-73.16318;rot:0,186.9884,0;m:field2;scl:0.12,0.12,0.12;clr:255,113,14,255;;
i:field2_84;pos:-1.540969,-0.626297,-84.52097;rot:0,168.7382,0;m:field2;scl:0.12,0.12,0.12;clr:255,113,14,255;;
