i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:spawnhuman_3;pos:862.5,12,-937.5;rot:0,180,0;m:spawnhuman;l:23;c:spawner, f:2, t:1;;
i:spawnhuman_4;pos:862.5,12,-937.5;rot:0,180,0;m:spawnhuman;l:23;c:spawner, f:1, t:1;;
i:spawntitan_6;pos:74999.25,1.5,74999.25;rot:0,180,0;m:spawntitan;l:23;c:spawner, f:2, t:2;;
i:cuboid_7;pos:-862.5,5.625,-937.5;rot:0,180,0;m:cuboid;scl:7.5,0.75,7.5;t:brick4;til:10,10;;
i:cuboid_8;pos:862.5,5.625,-937.5;rot:0,180,0;m:cuboid;scl:7.5,0.75,7.5;t:brick4;til:10,10;;
i:cuboid_9;pos:0,3.75,0;rot:0,180,0;m:cuboid;scl:181.5,0.75,196.5;t:brick4;til:260,240;clr:51,51,51,255;;
i:cuboid_10;pos:0,45,975;rot:0,180,0;m:cuboid;scl:180.75,7.5,0.75;clr:76,76,76,255;;
i:cuboid_11;pos:0,45,-975;rot:0,180,0;m:cuboid;scl:180.75,7.5,0.75;clr:76,76,76,255;;
i:cuboid_12;pos:900,45,0;rot:0,180,0;m:cuboid;scl:0.75,7.5,195.75;clr:76,76,76,255;;
i:cuboid_13;pos:-900,45,0;rot:0,180,0;m:cuboid;scl:0.75,7.5,195.75;clr:76,76,76,255;;
i:cuboid_14;pos:825,45,-900;rot:0,180,0;m:cuboid;scl:0.75,7.5,15.75;clr:76,76,76,255;;
i:cuboid_15;pos:600,45,-637.5;rot:0,180,0;m:cuboid;scl:0.75,7.5,68.25;clr:76,76,76,255;;
i:cuboid_16;pos:675,45,-825;rot:0,180,0;m:cuboid;scl:0.75,7.5,15.75;clr:76,76,76,255;;
i:cuboid_17;pos:825,45,-487.5;rot:0,180,0;m:cuboid;scl:0.75,7.5,8.25;clr:76,76,76,255;;
i:cuboid_18;pos:774.375,45,-412.5;rot:0,180,0;m:cuboid;scl:0.75,7.5,8.25;clr:76,76,76,255;;
i:cuboid_19;pos:723.75,45,-487.5;rot:0,180,0;m:cuboid;scl:0.75,7.5,8.25;clr:76,76,76,255;;
i:cuboid_20;pos:675,45,-412.5;rot:0,180,0;m:cuboid;scl:0.75,7.5,8.25;clr:76,76,76,255;;
i:cuboid_21;pos:787.5,45,-750;rot:0,180,0;m:cuboid;scl:23.25,7.5,0.75;clr:76,76,76,255;;
i:cuboid_22;pos:787.5,45,-825;rot:0,180,0;m:cuboid;scl:8.25,7.5,0.75;clr:76,76,76,255;;
i:cuboid_23;pos:712.5,45,-900;rot:0,180,0;m:cuboid;scl:8.25,7.5,0.75;clr:76,76,76,255;;
i:cuboid_24;pos:712.5,45,-675;rot:0,180,0;m:cuboid;scl:23.25,7.5,0.75;clr:76,76,76,255;;
i:cuboid_25;pos:787.5,45,-600;rot:0,180,0;m:cuboid;scl:23.25,7.5,0.75;clr:76,76,76,255;;
i:cuboid_26;pos:712.5,45,-525;rot:0,180,0;m:cuboid;scl:23.25,7.5,0.75;clr:76,76,76,255;;
i:cuboid_27;pos:787.5,45,-375;rot:0,180,0;m:cuboid;scl:23.25,7.5,0.75;clr:76,76,76,255;;
i:cuboid_28;pos:712.5,45,-300;rot:0,180,0;m:cuboid;scl:23.25,7.5,0.75;clr:76,76,76,255;;
i:cuboid_29;pos:450,45,-225;rot:0,180,0;m:cuboid;scl:90.75,7.5,0.75;clr:76,76,76,255;;
i:cuboid_30;pos:525,45,-562.5;rot:0,180,0;m:cuboid;scl:0.75,7.5,68.25;clr:76,76,76,255;;
i:cuboid_31;pos:150,45,-900;rot:0,180,0;m:cuboid;scl:0.75,7.5,15.75;clr:76,76,76,255;;
i:cuboid_32;pos:75,45,-825;rot:0,180,0;m:cuboid;scl:0.75,7.5,15.75;clr:76,76,76,255;;
i:cuboid_33;pos:0,45,-750;rot:0,180,0;m:cuboid;scl:0.75,7.5,45.75;clr:76,76,76,255;;
i:cuboid_34;pos:450,45,-487.5;rot:0,180,0;m:cuboid;scl:0.75,7.5,38.25;clr:76,76,76,255;;
i:cuboid_35;pos:375,45,-412.5;rot:0,180,0;m:cuboid;scl:0.75,7.5,38.25;clr:76,76,76,255;;
i:cuboid_36;pos:300,45,-412.5;rot:0,180,0;m:cuboid;scl:0.75,7.5,23.25;clr:76,76,76,255;;
i:cuboid_37;pos:225,45,-337.5;rot:0,180,0;m:cuboid;scl:0.75,7.5,23.25;clr:76,76,76,255;;
i:cuboid_38;pos:150,45,-412.5;rot:0,180,0;m:cuboid;scl:0.75,7.5,23.25;clr:76,76,76,255;;
i:cuboid_39;pos:0,45,-337.5;rot:0,180,0;m:cuboid;scl:0.75,7.5,23.25;clr:76,76,76,255;;
i:cuboid_40;pos:375,45,-900;rot:0,180,0;m:cuboid;scl:30.75,7.5,0.75;clr:76,76,76,255;;
i:cuboid_41;pos:300,45,-825;rot:0,180,0;m:cuboid;scl:30.75,7.5,0.75;clr:76,76,76,255;;
i:cuboid_42;pos:300,45,-750;rot:0,180,0;m:cuboid;scl:45.75,7.5,0.75;clr:76,76,76,255;;
i:cuboid_43;pos:225,45,-675;rot:0,180,0;m:cuboid;scl:45.75,7.5,0.75;clr:76,76,76,255;;
