base,aot_supply,metal1,1,1,1,0,1,1,1,2.0,0.01,-2770,132.5,3300,0,-1,0,1;
custom,checkpointCuboid,default,2.5,2.5,0.25,0,1,1,1,1.0,1.0,1691,30,1280,0,1,0,1;
custom,cuboid,brick2,1,0.15,1,0,1,1,1,0.25,0.5,-4000,0,-685,0,0,0,0;
custom,cuboid,brick2,1,0.15,1,0,1,1,1,0.25,0.5,-4000,0.1,-685,1,0,0.414,0;
custom,cuboid,brick2,1,0.15,1,0,1,1,1,0.25,0.5,-4000,500,-685,0,0,0,0;
custom,cuboid,brick2,1,0.15,1,0,1,1,1,0.25,0.5,-4000,500.1,-685,1,0,0.414,0;
custom,cuboid,brick2,1,2.5,1,0,1,1,1,0.25,0.5,-4000,125,-685,0,0,0,0;
custom,cuboid,brick2,1,2.5,1,0,1,1,1,0.25,0.5,-4000,125.1,-685,1,0,0.414,0;
custom,cuboid,brick2,1,2.5,1,0,1,1,1,0.25,0.5,-4000,175,-685,0,0,0,0;
custom,cuboid,brick2,1,2.5,1,0,1,1,1,0.25,0.5,-4000,175.1,-685,1,0,0.414,0;
custom,cuboid,brick2,1,2.5,1,0,1,1,1,0.25,0.5,-4000,225,-685,0,0,0,0;
custom,cuboid,brick2,1,2.5,1,0,1,1,1,0.25,0.5,-4000,225.1,-685,1,0,0.414,0;
custom,cuboid,brick2,1,2.5,1,0,1,1,1,0.25,0.5,-4000,25,-685,0,0,0,0;
custom,cuboid,brick2,1,2.5,1,0,1,1,1,0.25,0.5,-4000,25.1,-685,1,0,0.414,0;
custom,cuboid,brick2,1,2.5,1,0,1,1,1,0.25,0.5,-4000,275,-685,0,0,0,0;
custom,cuboid,brick2,1,2.5,1,0,1,1,1,0.25,0.5,-4000,275.1,-685,1,0,0.414,0;
custom,cuboid,brick2,1,2.5,1,0,1,1,1,0.25,0.5,-4000,325,-685,0,0,0,0;
custom,cuboid,brick2,1,2.5,1,0,1,1,1,0.25,0.5,-4000,325.1,-685,1,0,0.414,0;
custom,cuboid,brick2,1,2.5,1,0,1,1,1,0.25,0.5,-4000,375,-685,0,0,0,0;
custom,cuboid,brick2,1,2.5,1,0,1,1,1,0.25,0.5,-4000,375.1,-685,1,0,0.414,0;
custom,cuboid,brick2,1,2.5,1,0,1,1,1,0.25,0.5,-4000,425,-685,0,0,0,0;
custom,cuboid,brick2,1,2.5,1,0,1,1,1,0.25,0.5,-4000,425.1,-685,1,0,0.414,0;
custom,cuboid,brick2,1,2.5,1,0,1,1,1,0.25,0.5,-4000,475,-685,0,0,0,0;
custom,cuboid,brick2,1,2.5,1,0,1,1,1,0.25,0.5,-4000,475.1,-685,1,0,0.414,0;
custom,cuboid,brick2,1,2.5,1,0,1,1,1,0.25,0.5,-4000,75,-685,0,0,0,0;
custom,cuboid,brick2,1,2.5,1,0,1,1,1,0.25,0.5,-4000,75.1,-685,1,0,0.414,0;
custom,cuboid,brick2,1,6,1,0,1,1,1,0.25,0.5,-3950,30,-1495,0,0,0,0;
custom,cuboid,brick2,1,6,1,0,1,1,1,0.25,0.5,-3975,30,-1495,0,0,0,0;
custom,cuboid,brick2,1,6,1,0,1,1,1,0.25,0.5,-3975,30,-1595,0,0,0,0;
custom,cuboid,brick2,1,6,1,0,1,1,1,0.25,0.5,-3975,30,-1695,0,0,0,0;
custom,cuboid,brick2,1,6,1,0,1,1,1,0.25,0.5,-4025,30,-1495,0,0,0,0;
custom,cuboid,brick2,1,6,1,0,1,1,1,0.25,0.5,-4025,30,-1595,0,0,0,0;
custom,cuboid,brick2,1,6,1,0,1,1,1,0.25,0.5,-4025,30,-1695,0,0,0,0;
custom,cuboid,brick2,1,6,1,0,1,1,1,0.25,0.5,-4050,30,-1495,0,0,0,0;
custom,cuboid,brick2,1,6,15,0,1,1,1,1.0,0.5,-3950,30,-1265,0,0,0,0;
custom,cuboid,brick2,1,6,15,0,1,1,1,1.0,0.5,-3950,30,-965,0,0,0,0;
custom,cuboid,brick2,1,6,15,0,1,1,1,1.0,0.5,-4050,30,-1265,0,0,0,0;
custom,cuboid,brick2,1,6,15,0,1,1,1,1.0,0.5,-4050,30,-965,0,0,0,0;
custom,cuboid,brick2,10,20,4,1,1,1,1,1,2,-2785,90,2950,0,0,0,0;
custom,cuboid,brick2,10,20,4,1,1,1,1,1,2,-2785,90,3650,0,0,0,0;
custom,cuboid,brick2,30,20,4,0,1,1,1,2,2,-3030,90,3300,0,1,0,1;
custom,cuboid,brick2,5,12,4,0,1,1,1,0.5,1,-2410,130,3300,0,1,0,1;
custom,cuboid,brick2,5,20,50,0,1,1,1,4.0,2.0,-2585,90,3100,0,-0.414,0,-1;
custom,cuboid,brick2,5,20,50,0,1,1,1,4.0,2.0,-2585,90,3500,0,0.414,0,-1;
custom,cuboid,brick2,5,20,50,0,1,1,1,4.0,2.0,-2985,90,3100,0,0.414,0,-1;
custom,cuboid,brick2,5,20,50,0,1,1,1,4.0,2.0,-2985,90,3500,0,-0.414,0,-1;
custom,cuboid,default,0.5,0.1,2,1,1,1,0,1.0,1.0,1631,0.5,1320,0,1,0,1;
custom,cuboid,grass,54,3.9,54,1,0,0.5,1,8.0,8.0,-2785,10,3300,0,1,0,0.414;
custom,cuboid,grass,8.5,1,25,1,0.35,0,0,2.0,8.0,-2555,25,3300,0,1,0,-1;
custom,cuboid,crystal2,6,1,100,0,1,1,1,0.5,4.0,-4000,95,-3770,0,0,0,0;
custom,cuboid,crystal2,6,1,61,0,1,1,1,0.5,4,-4000,95,-4915,0,0,0,0;
custom,cuboid,metal1,0.55,8.01,1,0,1,1,1,0.01,0.01,-2425.5,65,3292.5,0,1,0,1;
custom,cuboid,metal1,0.55,8.01,1,0,1,1,1,0.01,0.01,-2425.5,65,3307.5,0,1,0,1;
custom,cuboid,metal1,0.95,6.51,1,0,1,1,1,0.01,0.01,-2425.5,72.5,3300,0,1,0,1;
custom,cuboid,metal1,1,0.5,2.5,0,1,1,1,0.01,0.01,1695,15,1280,0,0,0,0;
custom,cuboid,metal1,1,0.5,2.5,0,1,1,1,0.01,0.01,1695,15,1320,0,0,0,0;
custom,cuboid,metal1,1,0.5,2.5,0,1,1,1,0.01,0.01,1695,45,1280,0,0,0,0;
custom,cuboid,metal1,1,0.5,2.5,0,1,1,1,0.01,0.01,1695,45,1320,0,0,0,0;
custom,cuboid,metal1,1,10,1000,0,1,1,1,0.01,0.01,-5000,50,-425,0,0,0,0;
custom,cuboid,metal1,1,10,1000,0,1,1,1,0.01,0.01,0,50,-5425,0,1,0,1;
custom,cuboid,metal1,1,10,1000,0,1,1,1,0.01,0.01,0,50,4460,0,1,0,1;
custom,cuboid,metal1,1,10,1000,0,1,1,1,0.01,0.01,4900,50,-425,0,0,0,0;
custom,cuboid,metal1,1,3.5,0.5,0,1,1,1,0.01,0.01,1695,30,1265,0,0,0,0;
custom,cuboid,metal1,1,3.5,0.5,0,1,1,1,0.01,0.01,1695,30,1295,0,0,0,0;
custom,cuboid,metal1,1,3.5,0.5,0,1,1,1,0.01,0.01,1695,30,1305,0,0,0,0;
custom,cuboid,metal1,1,3.5,0.5,0,1,1,1,0.01,0.01,1695,30,1335,0,0,0,0;
custom,cuboid,metal1,1,5,1,0,1,1,1,0.01,0.01,-20,210,0,0,0,0,0;
custom,cuboid,metal1,1,5,1,0,1,1,1,0.01,0.01,-40,210,0,0,0,0,0;
custom,cuboid,metal1,1,8,3,0,1,1,1,0.01,0.01,-3930,50,-1800,0,0,0,0;
custom,cuboid,metal1,1,8,3,0,1,1,1,0.01,0.01,-4070,50,-1800,0,0,0,0;
custom,cuboid,metal1,15,1,3,0,1,1,1,0.01,0.01,-4000,95,-1800,0,0,0,0;
custom,cuboid,metal1,20,1,20,0,1,1,1,0.01,0.01,-4000,105,-5320,0,0,0,0;
custom,cuboid,metal1,20,1,20,0,1,1,1,0.01,0.01,-4000,5,-1800,0,0,0,0;
custom,cuboid,metal1,20,1,20,0,1,1,1,0.01,0.01,-4000,5,1300,0,0,0,0;
custom,cuboid,metal1,20,1,20,0,1,1,1,0.01,0.01,-4000,65,1300,0,0,0,0;
custom,cuboid,metal1,20,1,20,0,1,1,1,0.01,0.01,1800,5,1300,0,0,0,0;
custom,cuboid,metal1,3,1,24,0,1,1,1,0.01,0.01,1800,95,1300,0,1,0,0.414;
custom,cuboid,metal1,3,8,1,0,1,1,1,0.01,0.01,1720,50,1380,0,1,0,0.414;
custom,cuboid,metal1,3,8,1,0,1,1,1,0.01,0.01,1880,50,1220,0,1,0,0.414;
custom,cuboid,metal1,6,1,1,0,1,1,1,0.01,0.01,-30,180,0,0,0,0,0;
custom,cuboid,metal1,6,1,1,0,1,1,1,0.01,0.01,-30,240,0,0,0,0,0;


