map,disablebounds;
custom,cuboid,grass3,1050,10,1050,1,1,1,1,525,525,0,5.2,0,0,1,0,0;
custom,cuboid,grass2,1,10,9.000000000000004,0,1,1,1,0.9000000000000004,1.0,-2120,99.8,335,0,0.5224986,0,0.8526402;
racing,startCuboid,1,10,9.25573674298688,-2231.2831587690816,100,553.4054964859968,0,0.6156614753256583,0,0.7880107536067219;
spawnpoint,playerC,-2175.641579384541,100,444.2027482429984,0,0.5224985647159488,0,0.8526401643540922;
spawnpoint,playerM,-2175.641579384541,100,444.2027482429984,0,0.5224985647159488,0,0.8526401643540922;
custom,cylinder,earth1,1.5,5.0,1.5,1,0,0.5,0,1.0,1.0,-2186.2831587690816,100,564.209040644602,0,1,0,0;
custom,cylinder,earth1,1.5,5.0,1.5,1,0,0.5,0,1.0,1.0,-2276.2831587690816,100,542.6019523273915,0,1,0,0;
custom,cuboid,grass2,1,10,23.43186749911882,1,1,1,1,2.343186749911882,1.0,-2133.0939325903023,100,459.8193065664408,0,0.9723699203976766,0,0.23344536385590547;
custom,cuboid,grass2,1,10,25.592576330839854,1,1,1,1,2.5592576330839854,1.0,-2218.189226178779,100,428.586189919556,0,0.9723699203976766,0,0.23344536385590547;
custom,cylinder,earth1,1.5,5.0,1.5,1,0,0.5,0,1.0,1.0,-2186.2831587690816,100,802.5686588658147,0,1,0,0;
custom,cylinder,earth1,1.5,5.0,1.5,1,0,0.5,0,1.0,1.0,-2276.2831587690816,100,797.8519587303374,0,1,0,0;
custom,cuboid,grass2,1,10,23.835961822121263,1,1,1,1,2.383596182212126,1.0,-2186.2831587690816,100,683.3888497552084,0,1.0,0,6.123233995736766E-17;
custom,cuboid,grass2,1,10,25.525000640294593,1,1,1,1,2.5525000640294593,1.0,-2276.2831587690816,100,670.2269555288644,0,1.0,0,6.123233995736766E-17;
custom,cylinder,earth1,1.5,5.0,1.5,1,0,0.5,0,1.0,1.0,-2200.1806028550736,100,934.794006882121,0,1,0,0;
custom,cylinder,earth1,1.5,5.0,1.5,1,0,0.5,0,1.0,1.0,-2304.7428192513526,100,1068.6275408021013,0,1,0,0;
custom,cuboid,grass2,1,10,13.295368219856353,1,1,1,1,1.3295368219856354,1.0,-2193.2318808120776,100,868.6813328739679,0,0.9986295347545738,0,0.05233595624294441;
custom,cuboid,grass2,1,10,27.2267089676789,1,1,1,1,2.72267089676789,1.0,-2290.512989010217,100,933.2397497662193,0,0.9986295347545738,0,0.05233595624294441;
custom,cylinder,earth1,1.5,5.0,1.5,1,0,0.5,0,1.0,1.0,-2076.6586248054427,100,889.835683594373,0,1,0,0;
custom,cylinder,earth1,1.5,5.0,1.5,1,0,0.5,0,1.0,1.0,-1974.9121960692005,100,948.5790116143253,0,1,0,0;
custom,cuboid,grass2,1,10,13.144934345267412,1,1,1,1,1.3144934345267412,1.0,-2138.419613830258,100,912.314845238247,0,-0.5735764363510479,0,0.8191520442889905;
custom,cuboid,grass2,1,10,35.099841787232485,1,1,1,1,3.5099841787232484,1.0,-2139.8275076602768,100,1008.6032762082132,0,-0.5735764363510479,0,0.8191520442889905;
custom,cylinder,earth1,1.5,5.0,1.5,1,0,0.5,0,1.0,1.0,-2130.090887758712,100,586.8062621264635,0,1,0,0;
custom,cylinder,earth1,1.5,5.0,1.5,1,0,0.5,0,1.0,1.0,-2019.5480710008965,100,695.4363856114683,0,1,0,0;
