map,disablebounds;
racing,killcuboid,14.7,153.5577401,2.2,-1668.065349,443.830084,492.602388,0.54402,0.436485,-0.398851,0.59535;
racing,killcuboid,14.7,153.5577401,2.2,-1675.585797,358.766048,494.090934,0.54402,0.436485,-0.398851,0.59535;
racing,killcuboid,14.7,151.3380051,2.2,-1633.375502,428.786332,-191.820859,-0.443562,-0.555954,0.512389,-0.481274;
racing,killcuboid,14.7,151.3380051,2.2,-1640.89595,343.722296,-190.332313,-0.443562,-0.555954,0.512389,-0.481274;
racing,killcuboid,14.7,139.8513836,2.2,-314.41407,363.800762,998.847108,0.736275,-0.084706,0.093817,0.664773;
racing,killcuboid,14.7,139.8513836,2.2,-321.934519,278.736726,1000.335654,0.736275,-0.084706,0.093817,0.664773;
racing,killcuboid,14.7,138.415635,2.2,962.019751,314.134366,-957.666446,0.69908,-0.018098,0.017705,0.714595;
racing,killcuboid,14.7,138.415635,2.2,954.499303,229.07033,-956.1779,0.69908,-0.018098,0.017705,0.714595;
racing,killcuboid,14.7,88.40531576,2.2,-766.71093,407.978697,1238.32792,0.777962,0.065168,-0.081832,0.619541;
racing,killcuboid,14.7,88.40531576,2.2,-774.231378,322.914661,1239.816467,0.777962,0.065168,-0.081832,0.619541;
racing,killcuboid,14.7,55.3787104,2.2,200.531042,490.84474,613.230802,0.585465,-0.009575,0.006916,0.810612;
racing,killcuboid,14.7,55.3787104,2.2,193.010594,405.780704,614.719349,0.585465,-0.009575,0.006916,0.810612;
racing,killcuboid,14.7,50.4036466,2.2,886.353274,431.301257,675.493973,0.573068,-0.008457,0.005914,0.819443;
racing,killcuboid,14.7,50.4036466,2.2,878.832826,346.237221,676.982519,0.573068,-0.008457,0.005914,0.819443;
racing,killcuboid,14.7,49.8900848,2.2,533.042077,549.936652,989.853735,0.534823,0.465027,-0.507427,0.490134;
racing,killcuboid,14.7,49.8900848,2.2,525.521629,464.872616,991.342282,0.534823,0.465027,-0.507427,0.490134;
racing,killcuboid,14.7,31.46334,2.2,-761.617862,254.848103,-1380.328335,0.69908,-0.018098,0.017705,0.714595;
racing,killcuboid,14.7,31.46334,2.2,-769.13831,169.784067,-1378.839789,0.69908,-0.018098,0.017705,0.714595;
racing,killcuboid,14.7,24.3919004,2.2,784.810932,315.953401,-1749.012529,0.465027,-0.534823,0.490134,0.507427;
racing,killcuboid,14.7,24.3919004,2.2,777.290484,230.889366,-1747.523983,0.465027,-0.534823,0.490134,0.507427;
racing,killcuboid,14.7,23.84826,2.2,-788.067114,476.716642,-508.592818,0.69908,-0.018098,0.017705,0.714595;
racing,killcuboid,14.7,23.84826,2.2,-795.587562,391.652606,-507.104271,0.69908,-0.018098,0.017705,0.714595;
racing,killcuboid,14.7,6.3499068,2.2,902.463282,302.767469,155.510814,0.891366,-0.026371,0.052296,0.449485;
racing,killcuboid,14.7,6.3499068,2.2,911.147997,299.001236,-15.836196,0.008222,-0.430581,0.902506,0.003923;
racing,killcuboid,14.7,6.3499068,2.2,344.796395,321.712194,-1579.329523,0.609704,-0.344044,0.632337,0.33173;
racing,killcuboid,14.7,6.3499068,2.2,-59.031483,152.845526,-1596.085807,0.609704,-0.344044,0.632337,0.33173;
racing,killcuboid,14.7,6.3499068,2.2,-400.473641,182.717844,-1614.048386,0.609704,-0.344044,0.632336,0.33173;
racing,killcuboid,14.7,6.3499068,2.2,-229.752562,167.781685,-1605.067097,0.670783,0.272396,-0.624752,0.292466;
racing,killcuboid,14.7,6.3499068,2.2,-571.193302,197.653879,-1623.029601,0.272396,-0.670783,0.292466,0.624752;
