custom,cuboid,wood2,0.3650663,0.2277191,0.4240033,0,1,1,1,1,1,18.80782,-0.6448814,23.87856,-0.1140881,0.9934642,-0.0004068241,0.003560647;
custom,cylinder,wood4,0.02772025,0.09621252,0.02697726,0,1,1,1,1,1,20.16133,1.316514,21.94857,0,0.9998824,0,-0.01533905;
custom,prism,grass3,0.4236668,0.4432041,0.1560711,1,0.3636363,0.1704545,0,1,1,18.32166,2.894206,23.75156,0.0002889931,0.7099488,-0.7042518,0.001470998;
custom,elevator1,default,0.1859081,0.04653055,0.03743079,0,1,1,1,1,1,16.60803,1.498582,23.93576,0,0.7008262,0,-0.7133321;
custom,cuboid,wood2,0.04167948,0.04019506,0.4240033,0,1,1,1,1,1,16.94476,0.2681133,23.83306,-0.1140881,0.9934642,-0.0004068241,0.003560647;
custom,cuboid,wood2,0.01717701,0.04019506,0.3265868,0,1,1,1,1,1,18.31995,0.6103679,21.78305,-0.08136896,0.7035532,0.07997093,0.7014247;
custom,cuboid,wood2,0.01717701,0.04019506,0.3265868,0,1,1,1,1,1,18.31985,0.6103679,25.86117,-0.08136896,0.7035532,0.07997093,0.7014247;
custom,cylinder,wood4,0.02772025,0.09621252,0.02697726,0,1,1,1,1,1,20.16133,1.316514,25.72485,0,0.9998824,0,-0.01533905;
custom,cylinder,wood4,0.02772025,0.1702784,0.02697726,0,1,1,1,1,1,17.30905,0.6084453,25.72485,0,0.9998824,0,-0.01533905;
custom,cylinder,wood4,0.02772025,0.1702784,0.02697726,0,1,1,1,1,1,17.30914,0.6084453,21.99936,0,0.9998824,0,-0.01533905;
custom,field2,default,0.008590269,0.02899656,0.006073482,0,1,1,1,1,1,16.55435,1.536912,22.83866,0,-0.1853032,0,0.9826814;
custom,field2,default,0.008590269,0.02899656,0.006073482,0,1,1,1,1,1,16.55435,1.536912,23.11776,0,-0.1853032,0,0.9826814;
custom,field2,default,0.008590269,0.02899656,0.006073482,0,1,1,1,1,1,16.55435,1.536912,23.62096,0,-0.1853032,0,0.9826814;
custom,field2,default,0.008590269,0.02899656,0.006073482,0,1,1,1,1,1,16.55435,1.536912,24.13836,0,-0.1853032,0,0.9826814;
custom,field2,default,0.008590269,0.02899656,0.006073482,0,1,1,1,1,1,16.55435,1.536912,24.98755,0,-0.1853032,0,0.9826814;
custom,field2,default,0.008590269,0.02899656,0.006073482,0,1,1,1,1,1,16.55435,1.536912,24.55235,0,-0.1853032,0,0.9826814;
custom,field2,default,0.005313445,0.01337067,0.002918367,0,1,1,1,1,1,18.63077,0.4425517,24.81715,0.05350828,-0.1774097,0.2837629,0.9408195;
custom,field2,default,0.005313445,0.01337067,0.002918367,0,1,1,1,1,1,18.63077,0.4425517,24.19255,0.05350828,-0.1774097,0.2837629,0.9408195;
custom,field2,default,0.005313445,0.01337067,0.002918367,0,1,1,1,1,1,18.67416,0.4425517,24.00556,0.05350828,-0.1774097,0.2837629,0.9408195;
custom,field2,default,0.005313445,0.01337067,0.002918367,0,1,1,1,1,1,18.67429,0.4425517,23.34887,0.05350828,-0.1774097,0.2837629,0.9408195;
custom,field2,default,0.005313445,0.01337067,0.002918367,0,1,1,1,1,1,19.10732,0.5306255,23.70346,0.05350828,-0.1774097,0.2837629,0.9408195;
custom,field2,default,0.005313445,0.01337067,0.002918367,0,1,1,1,1,1,19.10732,0.5306255,24.07926,0.05350828,-0.1774097,0.2837629,0.9408195;
custom,field2,default,0.005313445,0.01337067,0.002918367,0,1,1,1,1,1,19.10725,0.5306255,24.32796,0.05350828,-0.1774097,0.2837629,0.9408195;
custom,field2,default,0.005313445,0.01337067,0.002918367,0,1,1,1,1,1,19.15071,0.5306255,23.51645,0.05350828,-0.1774097,0.2837629,0.9408195;
custom,field2,default,0.005313445,0.01337067,0.002918367,0,1,1,1,1,1,19.15065,0.5306255,23.30736,0.05350828,-0.1774097,0.2837629,0.9408195;
custom,field2,default,0.005313445,0.01337067,0.002918367,0,1,1,1,1,1,19.15071,0.5306255,23.10846,0.05350828,-0.1774097,0.2837629,0.9408195;
custom,field2,default,0.005313445,0.01337067,0.002918367,0,1,1,1,1,1,19.15065,0.5306255,22.85987,0.05350828,-0.1774097,0.2837629,0.9408195;
custom,field2,default,0.005313445,0.01337067,0.002918367,0,1,1,1,1,1,19.15071,0.5306255,22.61806,0.05350828,-0.1774097,0.2837629,0.9408195;
custom,field2,default,0.005313445,0.01337067,0.002918367,0,1,1,1,1,1,17.82104,0.1943828,22.97306,0.05350828,-0.1774097,0.2837629,0.9408195;
custom,field2,default,0.005313445,0.01337067,0.002918367,0,1,1,1,1,1,17.82114,0.1943828,23.10717,0.05350828,-0.1774097,0.2837629,0.9408195;
custom,field2,default,0.005313445,0.01337067,0.002918367,0,1,1,1,1,1,17.82104,0.1943828,23.79647,0.05350828,-0.1774097,0.2837629,0.9408195;
custom,field2,default,0.005313445,0.01337067,0.002918367,0,1,1,1,1,1,17.77765,0.1943828,24.19255,0.05350828,-0.1774097,0.2837629,0.9408195;
custom,field2,default,0.005313445,0.01337067,0.002918367,0,1,1,1,1,1,17.77765,0.1943828,24.32666,0.05350828,-0.1774097,0.2837629,0.9408195;
custom,field2,default,0.005313445,0.01337067,0.002918367,0,1,1,1,1,1,17.77765,0.1943828,24.81706,0.05350828,-0.1774097,0.2837629,0.9408195;
custom,field2,default,0.005313445,0.01337067,0.002918367,0,1,1,1,1,1,17.77765,0.1943828,25.22507,0.05350828,-0.1774097,0.2837629,0.9408195;
custom,field2,default,0.005313445,0.01337067,0.002918367,0,1,1,1,1,1,18.25424,0.2824565,23.70346,0.05350828,-0.1774097,0.2837629,0.9408195;
custom,field2,default,0.005313445,0.01337067,0.002918367,0,1,1,1,1,1,18.25415,0.2824565,24.07926,0.05350828,-0.1774097,0.2837629,0.9408195;
custom,field2,default,0.005313445,0.01337067,0.002918367,0,1,1,1,1,1,18.25415,0.2824565,24.32796,0.05350828,-0.1774097,0.2837629,0.9408195;
custom,field2,default,0.005313445,0.01337067,0.002918367,0,1,1,1,1,1,18.25424,0.2824565,24.52686,0.05350828,-0.1774097,0.2837629,0.9408195;
custom,field2,default,0.005313445,0.01337067,0.002918367,0,1,1,1,1,1,18.25415,0.2824565,24.73596,0.05350828,-0.1774097,0.2837629,0.9408195;
custom,field2,default,0.005313445,0.01337067,0.002918367,0,1,1,1,1,1,18.29764,0.2824565,23.51645,0.05350828,-0.1774097,0.2837629,0.9408195;
custom,field2,default,0.005313445,0.01337067,0.002918367,0,1,1,1,1,1,18.29755,0.2824565,22.85987,0.05350828,-0.1774097,0.2837629,0.9408195;
custom,field2,default,0.005313445,0.01337067,0.002918367,0,1,1,1,1,1,18.29764,0.2824565,22.48397,0.05350828,-0.1774097,0.2837629,0.9408195;
