9
Result;
map,disablebouds;
spawnpoint,playerC,0,50,-200,0,1,0,0;


custom,tube,bombexplosiontex,0.499999999998,20.8333333333332,0.499999999998,1,0,1,1,100000,100000,-0.053532,101.65041911526,-0.10941,0,1,0,0;


custom,arc180,bombexplosiontex,0.301,2,0.3,1,0,1,1,100000,100000,-1.50105515247878,25.1804191152595,0.0575702121818979,0,1,0,10000;


custom,cylinder,metal1,4,0.1,4,1,1,1,1,1.33333333333333,1.33333333333333,0,19.4004191152595,0,0,1,0,0;

custom,cylinder,metal4,3.6,0.1,3.6,1,0.1,0.1,0.1,1.2,1.2,0,19.4504191152595,0,0,1,0,0;
custom,cylinder,metal4,1.2,0.1,1.2,1,0.75,0.75,0.75,0.4,0.4,0,19.5004191152595,0,0,1,0,0;
custom,cylinder,metal4,1.1,0.1,1.1,1,0.1,0.1,0.1,0.366666666666667,0.366666666666667,0,19.5504191152595,0,0,1,0,0;

custom,cylinder,metal4,0.6,0.1,0.6,1,1,1,1,0.2,0.2,0,19.6504191152595,0,0,1,0,0;


custom,cuboid,metal2,0.795649469518632,1,0.1,1,1,1,1,1.19347420427795,1.5,18.0156508839701,25.4004191152595,7.46232693111925,0,1,0,1.49660576266549;
custom,cuboid,metal2,0.795649469518632,1,0.1,1,1,1,1,1.19347420427795,1.5,13.7885822331377,25.4004191152595,13.7885822331377,0,1,0,2.41421356237309;
custom,cuboid,metal2,0.795649469518632,1,0.1,1,1,1,1,1.19347420427795,1.5,7.46232693111925,25.4004191152595,18.0156508839701,0,1,0,5.02733949212585;

custom,cuboid,metal2,0.795649469518632,1,0.1,1,1,1,1,1.19347420427795,1.5,-7.46232693111925,25.4004191152595,18.0156508839701,0,1,0,-5.02733949212586;
custom,cuboid,metal2,0.795649469518632,1,0.1,1,1,1,1,1.19347420427795,1.5,-13.7885822331377,25.4004191152595,13.7885822331377,0,1,0,-2.4142135623731;
custom,cuboid,metal2,0.795649469518632,1,0.1,1,1,1,1,1.19347420427795,1.5,-18.0156508839701,25.4004191152595,7.46232693111925,0,1,0,-1.49660576266549;
custom,cuboid,metal2,0.795649469518632,1,0.1,1,1,1,1,1.19347420427795,1.5,-19.5,25.4004191152595,2.38903948707181E-15,0,1,0,-1;
custom,cuboid,metal2,0.795649469518632,1,0.1,1,1,1,1,1.19347420427795,1.5,-18.0156508839701,25.4004191152595,-7.46232693111924,0,1,0,-0.668178637919299;
