custom,cuboid,metal1,2,3.5,1.5,0,1,1,1,0.01,0.01,0,27.5,-50,0,0,0,0;
custom,cuboid,brick2,2,2.5,1.5,0,1,1,1,0.01,0.01,20,22.5,-50,0,0,0,0;
custom,cuboid,stone7,2,1.5,1.5,0,1,1,1,0.01,0.01,-20,17.5,-50,0,0,0,0;
custom,cuboid,metal3,2,0.1,1.5,0,1,1,1,0.01,0.01,0,45.5,-50,0,0,0,0;
custom,cuboid,metal3,2,0.1,1.5,0,1,1,1,0.01,0.01,-20,25.5,-50,0,0,0,0;
custom,cuboid,metal3,2,0.1,1.5,0,1,1,1,0.01,0.01,20,35.5,-50,0,0,0,0;
custom,cuboid,ice1,0.3,0.1,0.1,0,1,1,1,1.0,4,-20,15,-42.5,0,0,0,0;
custom,cuboid,ice1,0.3,0.1,0.1,0,1,1,1,1.0,4,-20,18,-42.5,0,0,0,0;
custom,cuboid,ice1,0.3,0.1,0.1,0,1,1,1,1.0,4,-20,21,-42.5,0,0,0,0;
custom,cuboid,ice1,0.1,0.7,0.1,0,1,1,1,1.0,4,-22,18,-42.5,0,0,0,0;
custom,cuboid,ice1,0.4,0.1,0.1,0,1,1,1,1.0,4,19.5,20,-42.5,0,0,0,0;
custom,cuboid,ice1,0.3,0.1,0.1,0,1,1,1,1.0,4,20,23,-42.5,0,0,0,0;
custom,cuboid,ice1,0.4,0.1,0.1,0,1,1,1,1.0,4,20.5,26,-42.5,0,0,0,0;
custom,cuboid,ice1,0.1,0.4,0.1,0,1,1,1,1.0,4,22,21.5,-42.5,0,0,0,0;
custom,cuboid,ice1,0.1,0.4,0.1,0,1,1,1,1.0,4,18,24.5,-42.5,0,0,0,0;
custom,cuboid,ice1,0.1,0.7,0.1,0,1,1,1,1.0,4,0,29,-42.5,0,0,0,0;
custom,cuboid,ice1,0.5,0.1,0.1,0,1,1,1,1.0,4,0,25,-42.5,0,0,0,0;
custom,cuboid,ice1,0.1,0.5,0.1,0,1,1,1,1.0,4,1.9,30.39,-42.5,-0.414,1,0,0;
custom,trunk1,ice1,36,1,36,0,1,1,1,0.5,0.5,-0.08034337,-5,-49.20404,0,0,0,1;
custom,tree2,default,0.75,0.75,0.75,1,0.7272727,1,1,1.0,1.0,-35.58574,52.04795,318.4509,0,0.7483948,0,0.6632535;
custom,tree2,default,0.75,0.75,0.75,1,0.7272727,1,1,1.0,1.0,195.7886,57.22577,276.3409,0,0.8974603,0,0.4410953;
custom,tree2,default,0.75,0.75,0.75,1,0.7272727,1,1,1.0,1.0,301.0308,54.83091,74.01567,0,0.8209056,0,-0.571064;
custom,tree2,default,0.75,0.75,0.75,1,0.7272727,1,1,1.0,1.0,350.2442,57.30325,-129.339,0,0.5635685,0,-0.8260694;
custom,tree2,default,0.75,0.75,0.75,1,0.7272727,1,1,1.0,1.0,201.5387,57.01186,-309.3027,0,0.309931,0,-0.9507591;
custom,tree2,default,0.75,0.75,0.75,1,0.7272727,1,1,1.0,1.0,52.60975,57.07901,-391.4785,0,0.01847082,0,-0.9998294;
custom,tree2,default,0.75,0.75,0.75,1,0.7272727,1,1,1.0,1.0,-161.4099,55.32482,-289.043,0,0.2788364,0,0.9603387;
custom,tree2,default,0.75,0.75,0.75,1,0.7272727,1,1,1.0,1.0,-297.1083,58.50008,-142.7233,0,0.5455818,0,0.8380576;
custom,tree2,default,0.75,0.75,0.75,1,0.7272727,1,1,1.0,1.0,-287.7589,57.65314,31.13029,0,0.8083825,0,0.5886576;
custom,tree2,default,0.75,0.75,0.75,1,0.7272727,1,1,1.0,1.0,-198.9797,58.57651,208.9223,0,0.310091,0,-0.9507069;
custom,tree2,default,1,1,1,1,0.7272727,1,1,1.0,1.0,99.71619,77.36829,-275.6126,0,0.1448561,0,-0.9894527;
custom,tree2,default,1,1,1,1,0.7272727,1,1,1.0,1.0,-79.5623,70.73867,-296.5706,0,0.1442673,0,0.9895388;
custom,tree2,default,1,1,1,1,0.7272727,1,1,1.0,1.0,-192.6084,76.9976,-181.5038,0,0.3097609,0,0.9508145;
custom,tree2,default,1,1,1,1,0.7272727,1,1,1.0,1.0,-256.138,78.03032,-54.91257,0,0.6920747,0,0.721826;
custom,tree2,default,1,1,1,1,0.7272727,1,1,1.0,1.0,-209.8907,77.98419,111.6043,0,0.8367101,0,0.547646;
custom,tree2,default,1,1,1,1,0.7272727,1,1,1.0,1.0,-102.1721,75.89929,242.0384,0,0.9539466,0,0.2999766;
custom,tree2,default,1,1,1,1,0.7272727,1,1,1.0,1.0,80.83251,74.05573,256.7271,0,0.9971945,0,-0.07485396;
custom,tree2,default,1,1,1,1,0.7272727,1,1,1.0,1.0,212.9848,76.17886,151.7683,0,0.8464951,0,-0.5323966;
custom,tree2,default,1,1,1,1,0.7272727,1,1,1.0,1.0,295.6356,74.06783,-37.49934,0,0.7862111,0,-0.6179581;
custom,tree2,default,1,1,1,1,0.7272727,1,1,1.0,1.0,250.5311,76.79839,-203.2027,0,0.4494595,0,-0.8933007;
custom,tree2,default,1.1,1.1,1.1,1,0.7272727,1,1,1.0,1.0,-134.8505,83.70909,168.3169,0,0.1169816,0,-0.9931341;
custom,tree2,default,1.1,1.1,1.1,1,0.7272727,1,1,1.0,1.0,13.77505,82.88294,220.1799,0,0.1526366,0,0.9882824;
custom,tree2,default,1.1,1.1,1.1,1,0.7272727,1,1,1.0,1.0,167.6846,81.31618,203.1085,0,0.574001,0,0.8188546;
custom,tree2,default,1.1,1.1,1.1,1,0.7272727,1,1,1.0,1.0,257.3564,78.7925,21.95028,0,0.7976054,0,0.6031796;
custom,tree2,default,1.1,1.1,1.1,1,0.7272727,1,1,1.0,1.0,287.1629,82.41264,-148.4689,0,0.924888,0,0.3802398;
custom,tree2,default,1.1,1.1,1.1,1,0.7272727,1,1,1.0,1.0,159.4314,83.39571,-258.9172,0,0.9951403,0,-0.09846744;
custom,tree2,default,1.1,1.1,1.1,1,0.7272727,1,1,1.0,1.0,-154.8095,83.26738,-229.6826,0,0.7863926,0,-0.6177272;
custom,tree2,default,0.5,0.5,0.5,1,0.7272727,1,1,1.0,1.0,-85.51509,44.65139,-205.6668,0,0.9831793,0,-0.1826429;
custom,tree2,default,0.5,0.5,0.5,1,0.7272727,1,1,1.0,1.0,-208.4213,44.27423,-126.4705,0,0.8408372,0,-0.5412881;
custom,tree2,default,0.5,0.5,0.5,1,0.7272727,1,1,1.0,1.0,-211.0172,44.89482,-29.04602,0,0.6153851,0,-0.7882266;
custom,tree2,default,0.5,0.5,0.5,1,0.7272727,1,1,1.0,1.0,-174.6718,44.36539,56.74201,0,0.4321809,0,-0.9017869;
custom,tree2,default,0.5,0.5,0.5,1,0.7272727,1,1,1.0,1.0,-140.0203,43.89795,124.5535,0,0.1776379,0,-0.9840959;
custom,tree2,default,0.5,0.5,0.5,1,0.7272727,1,1,1.0,1.0,-45.22435,44.7464,204.0668,0,0.2316238,0,0.9728054;
custom,tree2,default,0.5,0.5,0.5,1,0.7272727,1,1,1.0,1.0,100.8775,44.45418,197.1817,0,0.3051576,0,0.9523019;
custom,tree2,default,0.5,0.5,0.5,1,0.7272727,1,1,1.0,1.0,191.111,44.62604,96.74409,0,0.6838155,0,0.7296549;
custom,tree2,default,0.5,0.5,0.5,1,0.7272727,1,1,1.0,1.0,217.6435,44.16765,-121.0528,0,0.9511492,0,0.3087319;
custom,tree2,default,0.5,0.5,0.5,1,0.7272727,1,1,1.0,1.0,172.9441,44.09677,-204.8565,0,0.9719276,0,0.2352802;
custom,tree2,default,0.5,0.5,0.5,1,0.7272727,1,1,1.0,1.0,52.07906,43.77752,-239.2044,0,0.9945481,0,0.1042792;
custom,tree2,default,0.25,0.25,0.25,1,0.7272727,1,1,1.0,1.0,151.4326,20.34165,346.7528,0,0.6068635,0,-0.7948061;
custom,tree2,default,0.25,0.25,0.25,1,0.7272727,1,1,1.0,1.0,291.7723,18.7305,351.0084,0,0.5769912,0,-0.8167504;
custom,tree2,default,0.25,0.25,0.25,1,0.7272727,1,1,1.0,1.0,297.4897,20.74405,191.3981,0,0.975382,0,0.2205222;
custom,tree2,default,0.25,0.25,0.25,1,0.7272727,1,1,1.0,1.0,386.7002,19.17119,-18.69769,0,0.9812424,0,0.1927779;
custom,tree2,default,0.25,0.25,0.25,1,0.7272727,1,1,1.0,1.0,460.3071,19.83253,-148.8914,0,0.9965513,0,-0.08297849;
custom,tree2,default,0.25,0.25,0.25,1,0.7272727,1,1,1.0,1.0,332.8868,20.74824,-273.822,0,0.8681194,0,-0.4963555;
custom,tree2,default,0.25,0.25,0.25,1,0.7272727,1,1,1.0,1.0,158.6558,21.01695,-385.4211,0,0.87135,0,-0.4906619;
custom,tree2,default,0.25,0.25,0.25,1,0.7272727,1,1,1.0,1.0,83.15409,20.03967,-507.4428,0,0.7742941,0,-0.632826;
custom,tree2,default,0.25,0.25,0.25,1,0.7272727,1,1,1.0,1.0,-51.11705,21.90007,-407.6479,0,0.5167941,0,-0.8561097;
custom,tree2,default,0.25,0.25,0.25,1,0.7272727,1,1,1.0,1.0,-208.9745,22.21366,-283.2892,0,0.2056823,0,-0.9786189;
custom,tree2,default,0.25,0.25,0.25,1,0.7272727,1,1,1.0,1.0,-363.2124,21.42927,-243.0495,0,0.2418446,0,-0.970315;
custom,tree2,default,0.25,0.25,0.25,1,0.7272727,1,1,1.0,1.0,-400.3462,13.89836,-216.7799,0,0.2184927,0,-0.9758386;
custom,tree2,default,0.25,0.25,0.25,1,0.7272727,1,1,1.0,1.0,-356.0574,17.85773,-7.671188,0,0.2058478,0,0.9785841;
custom,tree2,default,0.25,0.25,0.25,1,0.7272727,1,1,1.0,1.0,-328.6721,19.62893,212.2485,0,0.2292705,0,0.9733627;
custom,tree2,default,0.25,0.25,0.25,1,0.7272727,1,1,1.0,1.0,-181.9829,22.43027,283.4973,0,0.694705,0,0.7192948;
custom,tree2,default,0.25,0.25,0.25,1,0.7272727,1,1,1.0,1.0,59.73699,16.79318,308.2839,0,0.05236061,0,0.9986283;
custom,tree2,default,0.25,0.25,0.25,1,0.75,1,1,1.0,1.0,-115,18.00001,350,0,0,0,1;
custom,tree2,default,2,2,2,1,0.75,1,1,1.0,1.0,0,145,-280,0,0,0,0;
custom,tree2,default,1.75,1.75,1.75,1,0.75,1,1,1.0,1.0,0,125,-280,0,1,0,0;
custom,tree2,default,1.5,1.5,1.5,1,0.75,1,1,1.0,1.0,0,105,-280,0,1,0,0.414;
custom,leaf1,default,1.5,1.5,1.5,0,0.7272727,1,1,1.0,1.0,7.897889,312.3142,-268.4908,-0.006094228,0.9901627,0.132116,0.04567412;
custom,leaf1,default,1.5,1.5,1.5,0,0.7272727,1,1,1.0,1.0,-21.28968,296.4042,-270.0238,0.007975369,0.9956003,0.08516049,-0.03826461;
custom,leaf1,default,1.5,1.5,1.5,0,0.7272727,1,1,1.0,1.0,33.18663,293.2685,-295.7335,-0.02486072,0.7946225,0.2021336,-0.5719259;
custom,boulder4,ice1,30,30,30,0,0.7272727,1,1,1.0,1.0,829.1508,-31.38281,738.1816,0,0.9696603,0,0.2444563;
custom,boulder4,ice1,30,30,30,0,0.7272727,1,1,1.0,1.0,846.4662,-16.36939,60.70683,0,0.6832579,0,0.7301772;
custom,boulder4,ice1,30,30,30,0,0.7272727,1,1,1.0,1.0,700.3237,-21.20362,-692.6684,0,0.9228625,0,0.3851297;
custom,boulder4,ice1,30,30,30,0,0.7272727,1,1,1.0,1.0,-370.1097,-4.470171,-877.8311,0,0.7593009,0,-0.6507397;
custom,boulder4,ice1,30,30,30,0,0.7272727,1,1,1.0,1.0,-901.7936,-16.67882,47.44448,0,0.2991067,0,-0.9542197;
custom,boulder4,ice1,30,30,30,0,0.7272727,1,1,1.0,1.0,-558.1004,-14.08104,870.1117,0,0.1752722,0,0.98452;
custom,boulder4,ice1,30,30,30,0,0.7272727,1,1,1.0,1.0,248.3151,-10.5136,826.3154,0,0.1881386,0,0.9821425;
custom,boulder4,ice1,30,30,30,0,0.7272727,1,1,1.0,1.0,-1034.568,-25.93251,-510.1196,0,0.8293533,0,-0.5587245;
custom,boulder4,ice1,30,30,30,0,0.7272727,1,1,1.0,1.0,201.0527,-30.03842,-1070.534,0,0.9978201,0,0.06599212;
custom,boulder4,ice1,30,30,30,0,0.7272727,1,1,1.0,1.0,1100.378,-50.18742,-399.2658,0,0.7835877,0,0.6212813;
custom,boulder4,ice1,30,30,30,0,0.7272727,1,1,1.0,1.0,-966.5704,-1.667009,561.3498,0,0.5865379,0,-0.8099218;
custom,boulder4,ice1,30,30,30,0,0.7272727,1,1,1.0,1.0,-162.4124,-23.86398,1160.824,0,0.009401572,0,-0.9999558;
custom,boulder4,ice1,15,15,15,0,0.7272727,1,1,1.0,1.0,797.193,-44.43134,-361.7743,0,0.8085836,0,0.5883814;
custom,boulder4,ice1,15,15,15,0,0.7272727,1,1,1.0,1.0,723.4927,-48.21844,355.6091,0,0.6253453,0,0.7803481;
custom,boulder4,ice1,15,15,15,0,0.7272727,1,1,1.0,1.0,-88.70316,-21.84398,778.0616,0,0.03783983,0,-0.9992839;
custom,boulder4,ice1,15,15,15,0,0.7272727,1,1,1.0,1.0,-661.3686,-20.98335,583.625,0,0.4468876,0,-0.8945901;
custom,boulder4,ice1,15,15,15,0,0.7272727,1,1,1.0,1.0,-720.651,-16.73759,-678.5912,0,0.9250089,0,-0.3799455;
custom,boulder4,ice1,15,15,15,0,0.7272727,1,1,1.0,1.0,-838.0124,0.4734628,-219.5078,0,0.577792,0,-0.816184;
