spawnpoint,playerC,-190,190,-55,0,0,0,0;
spawnpoint,playerM,-190,190,-55,0,0,0,0;
spawnpoint,titan,-340,145,-55,0,0,0,0;
custom,cuboid,grass3,135,1,135,0,1,1,1,30,30,-10,10,5,0,0,0,0;
custom,cuboid,wood4,11.03,1,11.03,0,0,0,0,2,2,0,15,0,0,0,0,0;
custom,cuboid,wood4,11.03,1.02,11.03,0,0,0,0,2,2,0,85,0,0,0,0,0;
custom,cuboid,wood1,11.3,0.5,11.3,0,0,0,0,2,2,0,85,0,0,0,0,0;
custom,cuboid,wood1,10,1.1,7,0,0,0,0,2,2,0,85,0,0,0,0,0;
custom,cuboid,wood1,3.5,8,1,0,0,0,0,2,2,32.5,50,50,0,0,0,0;
custom,cuboid,wood1,3.5,8,1,0,0,0,0,2,2,-32.5,50,50,0,0,0,0;
custom,cuboid,wood1,10,8,1,0,0,0,0,2,2,0,50,-50,0,0,0,0;
custom,cuboid,wood4,4.45,8,0.95,0,0,0,0,2,2,32.5,50,50,0,0,0,0;
custom,cuboid,wood4,0.95,8,0.95,0,0,0,0,2,2,-50,50,-50,0,0,0,0;
custom,cuboid,wood4,0.95,8,0.95,0,0,0,0,2,2,50,50,-50,0,1,0,-1;
custom,cuboid,wood4,0.95,8,4.45,0,0,0,0,2,2,-32.5,50,50,0,1,0,-1;
custom,cylinder,wood4,11,1,11,0,0,0,0,2,2,50,10,0,0,1,0,-1;
custom,cylinder,wood4,12,0.5,12,0,0,0,0,2,2,50,85.1,0,0,1,0,-1;
custom,cylinder,wood1,11.5,0.4,11.5,0,0,0,0,2,2,50,86.9,0,0,1,0,-1;
custom,cylinder,wood1,12.3,0.25,12.3,0,0,0,0,2,2,50,85.1,0,0,1,0,-1;
custom,cylinder,wood1,7,0.56,7,0,0,0,0,2,2,50,85.1,0,0,1,0,-1;
custom,cylinder,wood4,10,0.5,10,0,0,0,0,2,2,50,90,0,0,1,0,-1;
custom,cylinder,wood4,9,0.5,9,0,0,0,0,2,2,50,94,0,0,1,0,-1;
custom,cylinder,wood4,8,0.5,8,0,0,0,0,2,2,50,98,0,0,1,0,-1;
custom,cylinder,wood4,7,0.5,7,0,0,0,0,2,2,50,102,0,0,1,0,-1;
custom,cylinder,wood4,6,0.5,6,0,0,0,0,2,2,50,106.5,0,0,1,0,-1;
custom,cylinder,wood4,5,0.5,5,0,0,0,0,2,2,50,111,0,0,1,0,-1;
custom,cylinder,wood4,4,0.5,4,0,0,0,0,2,2,50,115,0,0,1,0,-1;
custom,cylinder,wood4,3,0.5,3,0,0,0,0,2,2,50,119.3,0,0,1,0,-1;
custom,cylinder,wood4,2,0.5,2,0,0,0,0,2,2,50,123.5,0,0,1,0,-1;
custom,cylinder,wood4,1,0.5,1,0,0,0,0,2,2,50,127.8,0,0,1,0,-1;
custom,cylinder,wood4,0.1,0.5,0.1,0,0,0,0,2,2,50,132,0,0,1,0,-1;
custom,cuboid,wood1,1,8,1.7,0,0,0,0,1,2,-57.6,50,-48.5,0,0.65,0,-0.76;
custom,cuboid,wood1,1,8,1.7,0,0,0,0,1,2,-72.3,50,-43.7,0,0.52,0,-0.85;
custom,cuboid,wood1,1,8,1.7,0,0,0,0,1,2,-84.7,50,-34.7,0,0.38,0,-0.92;
custom,cuboid,wood1,1,2,1.7,0,0,0,0,1,2,-93.8,70,-22.2,0,0.235,0,-0.97;
custom,cuboid,wood1,1,2,1.7,0,0,0,0,1,2,-98.5,70,-7.6,0,0.08,0,-0.99;
custom,cuboid,wood1,1,2,1.7,0,0,0,0,1,2,-93.8,30,-22.2,0,0.235,0,-0.97;
custom,cuboid,wood1,1,2,1.7,0,0,0,0,1,2,-98.5,30,-7.6,0,0.08,0,-0.99;
custom,cuboid,wood1,1,8,1.7,0,0,0,0,1,2,-57.6,50,48.5,0,-0.76,0,0.65;
custom,cuboid,wood1,1,8,1.7,0,0,0,0,1,2,-72.3,50,43.7,0,-0.85,0,0.52;
custom,cuboid,wood1,1,8,1.7,0,0,0,0,1,2,-84.7,50,34.7,0,-0.92,0,0.38;
custom,cuboid,wood1,1,2,1.7,0,0,0,0,1,2,-93.8,70,22.2,0,-0.97,0,0.235;
custom,cuboid,wood1,1,2,1.7,0,0,0,0,1,2,-98.5,70,7.6,0,-0.99,0,0.08;
custom,cuboid,wood1,1,2,1.7,0,0,0,0,1,2,-93.8,30,22.2,0,-0.97,0,0.235;
