map,disablebounds;
custom,cuboid,grass3,320,3,320,1,0,1,1,200,200,0,-12,0,0,0,0,0;
custom,cylinder,metal4,6,9,6,1,1,1,0,4.0,4.0,0,90,0,0,0,0,0;
spawnpoint,playerC,0,180.5,0,0,0,0,0;
misc,barrier,320,3,320,0,341.4025,0,0,0,0,1;
misc,barrier,3,40,320,1600,200,0,0,0,0,0;
misc,barrier,3,40,320,-1600,200,0,0,0,0,0;
misc,barrier,320,40,3,0,200,1600,0,0,0,0;
misc,barrier,320,40,3,0,200,-1600,0,0,0,0;
custom,tube,stone10,6,27,6,1,1,0,1,3,3,0,80.43978,0,0,0,0,1;
base,aot_supply,stone10,0.001,0.001,0.001,1,0,1,1,1.0,1.0,0,180.5,0,0,0,0,0;
base,aot_supply,stone10,0.001,0.001,0.001,1,0,1,1,1.0,1.0,15,180.5,0,0,0,0,0;
base,aot_supply,stone10,0.001,0.001,0.001,1,0,1,1,1.0,1.0,-15,180.5,0,0,0,0,0;
base,aot_supply,stone10,0.001,0.001,0.001,1,0,1,1,1.0,1.0,0,180.5,15,0,0,0,0;
base,aot_supply,stone10,0.001,0.001,0.001,1,0,1,1,1.0,1.0,0,180.5,-15,0,0,0,0;
custom,cylinder,stone4,0.5,0.2,0.5,1,1,0,0,1.0,1.0,0,178.7,0,0,0,0,0;
custom,cylinder,stone4,0.5,0.2,0.5,1,0,1,1,1.0,1.0,15,178.7,0,0,0,0,0;
custom,cylinder,stone4,0.5,0.2,0.5,1,0,1,1,1.0,1.0,0,178.7,-15,0,0,0,0;
custom,cylinder,stone4,0.5,0.2,0.5,1,0,1,1,1.0,1.0,0,178.7,15,0,0,0,0;
custom,cylinder,stone4,0.5,0.2,0.5,1,0,1,1,1.0,1.0,-15,178.7,0,0,0,0,0;
spawnpoint,playerC,15,180.5,0,0,0,0,0;
spawnpoint,playerC,-15,180.5,0,0,0,0,0;
spawnpoint,playerM,0,180.5,15,0,0,0,0;
spawnpoint,playerM,0,180.5,-15,0,0,0,0;
custom,cylinder,stone4,0.6,0.2,0.6,1,1,0,0,1.0,1.0,0,178.35,0,0,0,0,0;
custom,cylinder,stone4,0.6,0.2,0.6,1,0,1,1,1.0,1.0,15,178.35,0,0,0,0,0;
custom,cylinder,stone4,0.6,0.2,0.6,1,0,1,1,1.0,1.0,0,178.35,-15,0,0,0,0;
custom,cylinder,stone4,0.6,0.2,0.6,1,0,1,1,1.0,1.0,0,178.35,15,0,0,0,0;
