//Tower;
custom,tower2,regioneditormat,1,1,1,0,1,1,1,1,1,500,-10,250,0,0,0,1;

//Lava shapes;
racing,killCuboid,1.53,9.4,1.53,500,47,272.75,0,0,0,1;
racing,killCuboid,1.622,0.1,1.622,500,95.1,272.75,0,0,0,1;
racing,killCuboid,1.622,0.1,1.622,500,108.865,272.75,0,0,0,1;
racing,killCuboid,1.622,0.1,1.622,500,122.29,272.75,0,0,0,1;
racing,killCuboid,0.383,2.45,0.383,494.33,108.7,267.075,0,0,0,1;
racing,killCuboid,0.383,2.45,0.383,505.67,108.7,267.075,0,0,0,1;
racing,killCuboid,0.383,2.45,0.383,494.33,108.7,278.429,0,0,0,1;
racing,killCuboid,0.383,2.45,0.383,505.67,108.7,278.429,0,0,0,1;
racing,killCuboid,1.511,0.1,1.511,500,96.06,272.75,0,0,0,1;
racing,killCuboid,1.516,0.303,1.516,500,108.82,272.75,0,0,0,1;
racing,killCuboid,1.516,0.1,1.516,500,121.34,272.75,0,0,0,1;
racing,killPyramid,0.37,0.272,0.37,500,135.57,272.75,0,0,0,1;
racing,killCuboid,0.0715,1.222,0.0715,500,143.5,272.75,0,0,0,1;

//Cap (4 prisms per triangle);
racing,killPrism,0.4274937,0.003,0.600165,493.4103166,125.8611332,267.3465148,0.5937771,0.3839649,-0.5937769,0.3839644;
racing,killPrism,1.0405095,0.003,0.2462379,494.5875126,128.4777373,268.4473672,1e-7,4e-7,-0.8397275,0.543008;
racing,killPrism,1.0405095,0.003,0.6292721,494.5111751,128.3080542,271.9796126,0.8397275,0.543008,1e-7,-4e-7;
racing,killPrism,1.0909243,0.003,0.600165,493.4103184,125.8611276,274.9879819,0.5937771,0.3839649,-0.5937769,0.3839644;
racing,killPrism,0.4810883,0.003,0.26436,496.3065839,132.2987903,271.9450862,0.7719494,0.4991798,-0.3305088,0.213723;
racing,killPrism,0.458882,0.003,0.2771809,496.330918,132.3528789,273.7140783,0.3121456,0.2018484,-0.7795557,0.5040984;
racing,killPrism,0.458882,0.003,0.592406,495.3131369,130.0906087,276.196312,0.7795557,0.5040984,0.3121456,-0.2018485;
racing,killPrism,1.0270707,0.003,0.26436,494.1602749,127.528088,277.4300665,0.7719494,0.4991798,-0.3305088,0.213723;
racing,killPrism,0.4274945,0.003,0.6001648,505.4098684,125.8611335,266.1698651,0.8397275,0,-3e-7,0.543008;
racing,killPrism,1.0405092,0.003,0.2462383,504.3090169,128.4777378,267.347061,0.5937768,-0.3839646,-0.5937772,0.3839647;
racing,killPrism,1.0405092,0.003,0.6292723,500.7767689,128.3080581,267.2707244,0.5937772,0.3839647,0.5937768,0.3839646;
racing,killPrism,1.0909245,0.003,0.6001648,497.7683964,125.861135,266.1698686,0.8397275,0,-3e-7,0.543008;
racing,killPrism,0.4810879,0.003,0.2643594,500.8113004,132.2987923,269.0661326,0.7795559,0.2018482,0.3121453,0.5040984;
racing,killPrism,0.458881,0.003,0.2771807,499.0423111,132.3528813,269.0904669,0.7719493,-0.2137232,-0.3305092,0.4991796;
racing,killPrism,0.458881,0.003,0.5924063,496.5600749,130.0906137,268.0726864,0.3305092,0.4991796,0.7719493,0.2137232;
racing,killPrism,1.0270711,0.003,0.2643594,495.3263149,127.5280952,266.9198249,0.7795559,0.2018482,0.3121453,0.5040984;
racing,killPrism,0.4274942,0.003,0.6001649,494.5869649,125.8611271,279.3460606,-2e-7,-0.5430088,0.839727,1e-7;
racing,killPrism,1.0405093,0.003,0.2462381,495.6878179,128.4777332,278.1688702,0.5937765,-0.3839653,0.5937768,-0.3839651;
racing,killPrism,1.0405093,0.003,0.629273,499.220068,128.3080513,278.2452087,-0.5937768,-0.3839651,0.5937765,0.3839653;
racing,killPrism,1.0909258,0.003,0.6001649,502.228442,125.8611242,279.3460619,-2e-7,-0.5430088,0.839727,1e-7;
racing,killPrism,0.481089,0.003,0.2643596,499.1855393,132.298791,276.4498065,-0.3121452,-0.504099,0.7795555,0.2018484;
racing,killPrism,0.4588813,0.003,0.2771813,500.9545313,132.3528785,276.4254729,0.330509,-0.4991802,0.771949,-0.2137234;
racing,killPrism,0.4588813,0.003,0.5924062,503.4367688,130.0906075,277.4432508,-0.771949,-0.2137234,0.330509,0.4991802;
racing,killPrism,1.027071,0.003,0.2643596,504.6705276,127.5280868,278.5961086,-0.3121452,-0.504099,0.7795555,0.2018484;
racing,killPrism,0.4274937,0.003,0.600165,506.5865232,125.8611266,278.1694138,0.5937772,-0.3839649,0.5937766,0.3839647;
racing,killPrism,1.0405095,0.003,0.2462379,505.4093283,128.4777329,277.0685657,0.8397274,-0.5430083,-4e-7,-2e-7;
racing,killPrism,1.0405095,0.003,0.6292721,505.4856645,128.3080551,273.53632,4e-7,-2e-7,0.8397274,0.5430083;
racing,killPrism,1.0909243,0.003,0.600165,506.5865189,125.8611324,270.5279467,0.5937772,-0.3839649,0.5937766,0.3839647;
racing,killPrism,0.4810883,0.003,0.26436,503.6902581,132.298789,273.5708527,0.3305097,-0.2137232,0.7719491,0.4991796;
racing,killPrism,0.458882,0.003,0.2771809,503.665922,132.3528802,271.8018608,0.7795561,-0.5040984,0.3121448,0.2018481;
racing,killPrism,0.458882,0.003,0.592406,504.6837007,130.0906141,269.3196224,-0.3121448,0.2018481,0.7795561,0.5040984;
racing,killPrism,1.0270707,0.003,0.26436,505.8365618,127.5280955,268.0858625,0.3305097,-0.2137232,0.7719491,0.4991796;

//Rings (2 prisms per triangle);
racing,killPrism,0.0845643,0.003,0.5107852,492.0809866,108.0201098,267.0033479,0.0444571,0.0707684,-0.5300885,0.8438137;
