custom,tree3,default,1.000,1.000,1.000,0,0.00,0.00,0.00,1.0,1.0,765.944,69.262,476.689,0.000,-0.622,0.000,-0.783;
custom,wagon1,wood1,1.000,1.000,1.000,0,0.00,0.00,0.00,1.0,1.0,-251.313,3.240,-61.279,0.648,0.756,0.066,0.069;
custom,leaf1,default,1.000,2.000,1.000,0,0.00,0.00,0.00,1.0,1.0,-781.890,53.288,786.924,0.000,0.160,0.000,0.987;
custom,leaf1,default,3.000,3.000,3.000,0,0.00,0.00,0.00,1.0,1.0,-463.309,48.202,768.823,0.006,-0.935,0.176,-0.308;
spawnpoint,playerC,-368.1,51.27605,-241.454,0,-0.0456695,0,0.9989567;
custom,leaf1,default,3.000,3.000,3.000,0,0.00,0.00,0.00,1.0,1.0,-125.803,50.850,780.268,-0.037,0.936,-0.215,0.275;
custom,tree5,default,1.000,1.000,1.000,0,0.00,0.00,0.00,1.0,1.0,-783.091,49.352,225.693,0.000,0.797,0.000,0.604;
custom,leaf1,default,3.000,3.000,3.000,0,0.00,0.00,0.00,1.0,1.0,851.691,58.202,718.823,0.006,-0.935,0.176,-0.308;
custom,leaf1,default,3.000,3.000,3.000,0,0.00,0.00,0.00,1.0,1.0,640.457,37.502,750.842,-0.306,0.140,0.066,0.939;
custom,cylinder,wood2,0.300,0.300,0.300,0,0.00,0.00,0.00,1.0,1.0,-212.6378,91.74699,-320.3821,0.6637044,0.2169034,0.208907,-0.6846951;
custom,field2,default,2.000,1.000,2.000,0,0.00,0.00,0.00,1.0,1.0,723.610,-3.295,208.458,0.000,0.697,0.000,0.717;
spawnpoint,titan,-550.4976,5.03054,334.567,0,-0.853765,0,-0.5206586;
custom,leaf1,default,1.000,2.000,1.000,0,0.00,0.00,0.00,1.0,1.0,-26.796,55.107,765.733,0.000,0.651,0.000,0.759;
custom,leaf1,default,1.000,2.000,1.000,0,0.00,0.00,0.00,1.0,1.0,783.566,82.075,665.674,0.000,0.843,0.000,0.538;
custom,house13,default,0.600,0.600,0.600,0,0.00,0.00,0.00,1.0,1.0,275.278,-2.385,-630.356,0.000,-0.776,0.000,0.631;
custom,cuboid,stone4,0.800,0.200,0.100,0,0.00,0.00,0.00,0.1,0.1,275.207,50.188,-413.345,0.000,1.000,0.000,0.015;
custom,house3,default,0.500,0.340,0.480,0,0.00,0.00,0.00,0.1,0.1,70.365,8.344,-541.405,0.000,1.000,0.000,0.014;
custom,boulder2,stone4,1.000,1.410,1.000,0,0.00,0.00,0.00,1.0,1.0,183.494,-5.289,-421.612,0.273,0.638,-0.659,0.290;
custom,boulder2,rock3,15.000,15.000,15.000,0,0.00,0.00,0.00,1.0,1.0,-654.763,321.095,-316.169,0.304,0.740,0.079,-0.594;
custom,tube,wood1,0.200,4.000,0.200,0,0.00,0.00,0.00,2.0,2.0,229.329,0.800,-161.499,0.487,0.515,0.509,-0.488;
custom,cuboid,stone4,0.800,0.200,0.100,0,0.00,0.00,0.00,0.1,0.1,354.207,50.188,-411.045,0.000,1.000,0.000,0.015;
custom,cuboid,stone4,0.800,0.200,0.100,0,0.00,0.00,0.00,2.0,2.0,66.770,51.010,-422.090,0.000,1.000,0.000,0.023;
custom,leaf1,default,3.000,3.000,3.000,0,0.00,0.00,0.00,1.0,1.0,-182.421,38.882,772.327,0.026,0.890,-0.121,0.439;
base,aot_supply,default,1.000,1.000,1.000,0,0.00,0.00,0.00,1.0,1.0,-248.197,-0.204,-64.241,-0.048,0.783,-0.031,-0.619;
custom,leaf1,default,1.000,2.000,1.000,0,0.00,0.00,0.00,1.0,1.0,-615.796,45.107,792.733,0.000,0.651,0.000,0.759;
custom,leaf1,default,3.000,3.000,3.000,0,0.00,0.00,0.00,1.0,1.0,-317.994,84.949,834.656,-0.067,0.658,-0.456,0.595;
custom,cuboid,stone4,2.000,5.000,5.000,0,0.00,0.00,0.00,1.0,1.0,-309.391,64.786,-268.426,0.000,0.750,0.000,0.661;
